,rec.1,rec.2,rec.4,rec.4,K194.3,K194.4,lsPrk.3,lsPrk.4,rec.1,rec.2,rec.4,rec.4,K194.3,K194.4,lsPrk.3,lsPrk.4,rec.1,rec.2,rec.4,rec.4,K194.3,K194.4,lsPrk.3,lsPrk.4,rec.1,rec.2,rec.4,rec.4,K194.3,K194.4,lsPrk.3,lsPrk.4,rec.1,rec.2,rec.4,rec.4,K194.3,K194.4,lsPrk.3,lsPrk.4,rec.1,rec.2,rec.4,rec.4,K194.3,K194.4,lsPrk.3,lsPrk.4,rec.1,rec.2,rec.4,rec.4,K194.3,K194.4,lsPrk.3,lsPrk.4,rec.1,rec.2,rec.4,rec.4,K194.3,K194.4,lsPrk.3,lsPrk.4,rec.1,rec.2,rec.4,rec.4,K194.3,K194.4,lsPrk.3,lsPrk.4,rec.1,rec.2,rec.4,rec.4,K194.3,K194.4,lsPrk.3,lsPrk.4,rec.1,rec.2,rec.4,rec.4,K194.3,K194.4,lsPrk.3,lsPrk.4,rec.1,rec.2,rec.4,rec.4,K194.3,K194.4,lsPrk.3,lsPrk.4,time_s
47,0.05954,0.06282,0.07136,0.0669,0.10052000000000001,0.13011999999999999,0.05217999999999999,0.06218,0.06011999999999999,0.0616,0.061939999999999995,0.060919999999999995,0.06782,0.19588,0.06522000000000001,0.052980000000000006,0.06126,0.09198,0.0603,0.08692000000000001,0.1455,0.14523999999999998,0.0514,0.05266,0.06716,0.08316,0.0814,0.06668,0.08839999999999999,0.10076,0.04998,0.05262,0.06727999999999999,0.09419999999999999,0.09822,0.08502,0.15758,0.11745999999999998,0.058140000000000004,0.05772000000000001,0.06588000000000001,0.10966000000000001,0.13364,0.09858000000000001,0.15718,0.14217999999999997,0.05388,0.05142,0.0809,0.11996,0.09572,0.11961999999999999,0.14448,0.17284000000000002,0.0522,0.06727999999999999,0.09938,0.11901999999999999,0.07806,0.09112,0.14926,0.10253999999999999,0.05840000000000001,0.05746,0.11288000000000001,0.09282,0.08497999999999999,0.10828,0.07974,0.09088,0.06074,0.06934,0.10826,0.09298,0.0806,0.07954000000000001,0.1355,0.12890000000000001,0.06714,0.0673,0.05982,0.08526,0.08274000000000001,0.09073999999999999,0.07882,0.10315999999999999,0.06616000000000001,0.06853999999999999,0.06798,0.0626,0.06414,0.06124,0.10742,0.1503,0.08204,0.05928,89196.61
48,0.059199999999999996,0.06013999999999999,0.06868,0.059399999999999994,0.10574000000000001,0.13002,0.05214,0.06323999999999999,0.05244,0.06108,0.06373999999999999,0.059239999999999994,0.060739999999999995,0.18675999999999998,0.06540000000000001,0.05412,0.06208,0.08872000000000001,0.0608,0.077,0.14467999999999998,0.12208000000000001,0.051539999999999996,0.052559999999999996,0.05739999999999999,0.08458,0.08602,0.06113999999999999,0.08688,0.09888000000000001,0.0501,0.0528,0.0704,0.09556,0.08726,0.0792,0.15617999999999999,0.11452,0.05802,0.05928,0.06122,0.11067999999999997,0.13908,0.10166,0.16402,0.13568000000000002,0.05466,0.05178000000000001,0.07411999999999999,0.10616,0.09234,0.11926,0.14846,0.12533999999999998,0.05182,0.0656,0.09087999999999999,0.11295999999999999,0.07247999999999999,0.08234,0.14189999999999997,0.09942,0.0568,0.05808,0.09568000000000002,0.09002,0.0792,0.10922000000000001,0.07783999999999999,0.09442,0.0596,0.07138,0.10392000000000001,0.09630000000000001,0.08524000000000001,0.08692,0.15092,0.12697999999999998,0.07024,0.0639,0.0623,0.08508,0.0869,0.08896,0.08774,0.10773999999999999,0.0692,0.06803999999999999,0.06768,0.06658,0.06220000000000001,0.060860000000000004,0.1111,0.14820000000000003,0.07587999999999999,0.0648,91094.394
49,0.06346,0.06018,0.06994,0.058440000000000006,0.10636000000000001,0.13866,0.052239999999999995,0.06298,0.05428000000000001,0.06316,0.06684,0.06404,0.06323999999999999,0.18446,0.06542,0.055320000000000015,0.05222,0.09562,0.0635,0.0765,0.16154,0.09072,0.05178000000000001,0.05292,0.0533,0.08254000000000002,0.08306,0.061660000000000006,0.08884,0.10232000000000001,0.05042,0.053000000000000005,0.06368,0.09503999999999999,0.08834,0.07537999999999999,0.12942,0.12354000000000001,0.05789999999999999,0.06018,0.059800000000000006,0.10222,0.12564000000000003,0.09685999999999999,0.16832,0.12908,0.054380000000000005,0.05334000000000001,0.05452,0.09674,0.07832,0.12486,0.15048,0.13196000000000002,0.05132,0.0685,0.0661,0.1157,0.08396,0.07970000000000001,0.14664000000000002,0.10185999999999999,0.0573,0.061380000000000004,0.0912,0.08568,0.07208,0.09536,0.09284,0.09412000000000001,0.06316000000000001,0.06416,0.0893,0.09902,0.08504,0.08480000000000001,0.13570000000000002,0.13038,0.06858,0.06468,0.06301999999999999,0.0893,0.08706000000000001,0.09050000000000001,0.08652,0.10532,0.06848,0.06976000000000002,0.06814,0.061759999999999995,0.0622,0.06214000000000001,0.10838,0.14656,0.0665,0.06416000000000001,92992.317
50,0.06183999999999999,0.06348000000000001,0.07144,0.05574,0.11564,0.14284,0.052039999999999996,0.063,0.05532,0.062419999999999996,0.06576,0.063,0.06695999999999999,0.17638,0.06544000000000001,0.05294,0.05376000000000001,0.08962,0.06584,0.07592,0.16392,0.09686000000000002,0.05195999999999999,0.052059999999999995,0.053259999999999995,0.09074,0.08224000000000001,0.06252,0.08916,0.10657999999999998,0.0505,0.05344,0.056459999999999996,0.09458,0.08914,0.06598000000000001,0.1371,0.11707999999999999,0.05790000000000001,0.05978,0.060399999999999995,0.10566,0.11208,0.10008000000000002,0.18131999999999998,0.1262,0.0558,0.05178000000000001,0.055580000000000004,0.0966,0.08471999999999999,0.10704,0.15272000000000002,0.12511999999999998,0.05144,0.06826,0.0663,0.11752,0.08104000000000001,0.08296,0.1533,0.10247999999999999,0.059120000000000006,0.06144000000000001,0.0591,0.09582,0.06546,0.0863,0.09319999999999999,0.09424000000000002,0.0625,0.06277999999999999,0.05582,0.09774000000000001,0.08199999999999999,0.08313999999999999,0.12920000000000004,0.13228,0.0678,0.0616,0.061160000000000006,0.08806,0.07976,0.09233999999999999,0.07476,0.11238,0.06922,0.06794,0.06849999999999999,0.06931999999999999,0.06348,0.062119999999999995,0.12178,0.14732,0.06482,0.06304,94889.985
51,0.06006,0.06566000000000001,0.07017999999999999,0.05656,0.11304,0.1296,0.05192,0.06356,0.05556,0.06404,0.0698,0.0663,0.06466,0.16655999999999999,0.06546,0.05396000000000001,0.05428000000000001,0.08928,0.06638,0.07926,0.1814,0.10184,0.052160000000000005,0.051879999999999996,0.053959999999999994,0.08298000000000001,0.07732,0.0651,0.09018,0.10291999999999998,0.0502,0.05288,0.05671999999999999,0.0969,0.09062,0.0638,0.12644,0.12846,0.05774,0.06128,0.059660000000000005,0.09194,0.1186,0.09992,0.17806,0.10578000000000001,0.05442,0.051680000000000004,0.05516000000000001,0.10307999999999999,0.08984,0.10216,0.15494,0.1247,0.05134,0.06996,0.06594,0.10629999999999999,0.08629999999999999,0.08003999999999999,0.14892,0.09404,0.059719999999999995,0.06448,0.06135999999999999,0.09674,0.0675,0.08960000000000001,0.08567999999999999,0.09294,0.06420000000000001,0.06498000000000001,0.05494,0.0985,0.08416,0.09244,0.13798,0.14466,0.06910000000000001,0.061660000000000006,0.061119999999999994,0.09462,0.09088,0.09904,0.08143999999999998,0.11116000000000001,0.06838,0.0708,0.06898,0.06178,0.05772000000000001,0.062419999999999996,0.12044000000000002,0.14945999999999998,0.06573999999999999,0.06702,96787.936
52,0.06398000000000001,0.056940000000000004,0.07566,0.05828,0.11312000000000003,0.12832,0.0518,0.06368,0.057999999999999996,0.06570000000000001,0.0702,0.06864,0.07100000000000001,0.12033999999999997,0.06570000000000001,0.05316,0.05500000000000001,0.09087999999999999,0.06672,0.07665999999999999,0.17376,0.09318,0.052480000000000006,0.05245999999999999,0.05444,0.08484,0.07934,0.06702,0.09079999999999999,0.10307999999999999,0.050260000000000006,0.05342,0.0586,0.10022,0.09084,0.06526,0.13920000000000002,0.10604,0.058140000000000004,0.05928,0.061419999999999995,0.08714000000000001,0.1068,0.09888,0.12698,0.07568,0.054959999999999995,0.0511,0.05688000000000001,0.09681999999999999,0.09332,0.09716,0.1497,0.12752000000000002,0.051519999999999996,0.06886,0.06706,0.10528,0.08458,0.08428000000000001,0.17008,0.08408000000000002,0.05776,0.06312,0.06422000000000001,0.09458,0.06781999999999999,0.08548,0.09064000000000001,0.08987999999999999,0.06382,0.06235999999999999,0.05670000000000001,0.10067999999999999,0.08343999999999999,0.08314,0.14472,0.11782000000000001,0.06976,0.06414,0.060360000000000004,0.0928,0.0853,0.09382,0.08224000000000001,0.11762000000000002,0.0693,0.07461999999999999,0.07057999999999999,0.059640000000000006,0.061380000000000004,0.06494000000000001,0.12646,0.14708000000000002,0.06562,0.06882,98685.773
53,0.06266000000000001,0.05366,0.07322000000000001,0.06060000000000001,0.11636000000000002,0.12282,0.051680000000000004,0.06268,0.05512,0.06834,0.07465999999999999,0.06939999999999999,0.07026,0.12414,0.06573999999999999,0.05284,0.055580000000000004,0.08,0.06894,0.07736000000000001,0.19727999999999998,0.10551999999999999,0.05214,0.052680000000000005,0.05362,0.08796000000000001,0.07568,0.06624000000000001,0.0903,0.11377999999999999,0.050440000000000006,0.053380000000000004,0.0576,0.09566,0.09043999999999999,0.06520000000000001,0.14292000000000002,0.11304,0.05804,0.059840000000000004,0.060640000000000006,0.08926,0.10313999999999998,0.09963999999999999,0.07583999999999999,0.07514000000000001,0.0551,0.05108,0.055479999999999995,0.0917,0.0893,0.10468,0.1557,0.14340000000000003,0.05145999999999999,0.06588000000000001,0.06686,0.10232000000000001,0.08008000000000001,0.0842,0.15486000000000003,0.07715999999999999,0.059179999999999996,0.06434,0.062360000000000006,0.08258000000000001,0.0659,0.085,0.08616,0.09508,0.06405999999999999,0.06154,0.05736,0.0987,0.08775999999999999,0.08488,0.13062,0.10772,0.07092,0.06354000000000001,0.06183999999999999,0.08808,0.08987999999999999,0.09945999999999999,0.08006,0.11013999999999999,0.06992000000000001,0.07208,0.07444,0.06521999999999999,0.058800000000000005,0.05978,0.11549999999999998,0.14144,0.06588000000000001,0.06714,100583.541
54,0.0612,0.0538,0.07566,0.06308,0.12194000000000002,0.12888000000000002,0.05138,0.06,0.05506,0.07214000000000001,0.072,0.06928,0.0733,0.12057999999999999,0.0654,0.05348000000000001,0.0578,0.08648,0.07515999999999999,0.07782,0.18554,0.10837999999999999,0.05294,0.05382,0.05551999999999999,0.09808,0.06989999999999999,0.06889999999999999,0.0864,0.10532000000000001,0.050519999999999995,0.05404,0.058440000000000006,0.10144,0.09459999999999999,0.06682,0.12933999999999998,0.08856,0.05824,0.0623,0.06058,0.0925,0.10413999999999998,0.0946,0.08072000000000001,0.07958000000000001,0.05566,0.05126000000000001,0.05634,0.09104,0.09138,0.10644,0.15228000000000003,0.15139999999999998,0.05342,0.06388,0.06728,0.09780000000000001,0.08358000000000002,0.09478,0.16206000000000004,0.08202,0.06104,0.06636,0.06268,0.09219999999999999,0.06698,0.0837,0.07884000000000001,0.10049999999999999,0.06448,0.06197999999999999,0.05850000000000001,0.1049,0.08392,0.08452,0.13392,0.10604,0.0714,0.06438,0.062340000000000007,0.09062,0.09096000000000001,0.09548,0.07206,0.11684000000000001,0.06812,0.0736,0.06702000000000001,0.06155999999999999,0.06092000000000001,0.06126,0.12168000000000001,0.06004,0.06478,0.06566,102481.48
55,0.05676,0.054979999999999994,0.07283999999999999,0.06048,0.13126,0.12322,0.05044,0.058679999999999996,0.057620000000000005,0.07374,0.07816,0.07998,0.07093999999999999,0.1227,0.06686,0.04922,0.059539999999999996,0.08026,0.06939999999999999,0.0802,0.11513999999999999,0.09537999999999999,0.05144,0.05195999999999999,0.05641999999999999,0.09058,0.07086,0.06960000000000001,0.08658,0.09766,0.05042,0.05122,0.058739999999999994,0.09437999999999999,0.09078,0.06412,0.13844,0.08796,0.05863999999999999,0.05822000000000001,0.06348000000000001,0.09318,0.10636000000000001,0.07302,0.08626,0.0851,0.05556,0.051759999999999994,0.05728,0.0953,0.09256,0.10030000000000001,0.15658,0.14953999999999998,0.05304,0.06372,0.06602,0.0926,0.07912,0.08958,0.1732,0.07646,0.06042000000000001,0.06316,0.06645999999999999,0.09259999999999999,0.0697,0.09086000000000001,0.07626,0.09548000000000001,0.06458,0.06061999999999999,0.06164000000000001,0.10691999999999999,0.07724,0.0897,0.15206,0.10512000000000002,0.07106,0.062139999999999994,0.06216000000000001,0.08902,0.08634,0.09662,0.05262,0.11339999999999999,0.06898000000000001,0.06692000000000001,0.06967999999999999,0.06214000000000001,0.055920000000000004,0.06132,0.062380000000000005,0.06724,0.06852,0.05972000000000001,105471.224
56,0.05202,0.05406,0.07472,0.06128,0.11972000000000001,0.11656,0.05056000000000001,0.05926,0.05722000000000001,0.06966000000000001,0.07146,0.06867999999999999,0.07522,0.13245999999999997,0.066,0.049819999999999996,0.059699999999999996,0.08520000000000001,0.0742,0.08544,0.09836,0.10622000000000001,0.05188,0.052480000000000006,0.05793999999999999,0.08998,0.07006,0.07142,0.089,0.10224000000000003,0.05018,0.05172,0.05911999999999999,0.09114,0.09118000000000001,0.06661999999999998,0.1324,0.08884,0.057920000000000006,0.060860000000000004,0.06382,0.08535999999999999,0.10090000000000002,0.06256,0.08964,0.08435999999999999,0.056620000000000004,0.0538,0.0588,0.10129999999999999,0.09394,0.10388000000000001,0.16088,0.16309999999999997,0.05467999999999999,0.06308,0.06720000000000001,0.09845999999999999,0.08952000000000002,0.08822,0.17679999999999998,0.08156,0.06063999999999999,0.06776,0.06781999999999999,0.0901,0.06936,0.0893,0.07388,0.09958,0.06552,0.06183999999999999,0.0595,0.10252000000000001,0.07148,0.08714,0.14350000000000002,0.09707999999999999,0.07318,0.06526,0.06132,0.0891,0.0933,0.08952,0.054200000000000005,0.11554,0.06556000000000001,0.07248,0.07118,0.06572,0.05944000000000001,0.06318,0.06505999999999999,0.07736,0.06828000000000001,0.06282,107368.903
57,0.053500000000000006,0.05392,0.0762,0.06282,0.12711999999999996,0.12603999999999999,0.0507,0.05876,0.057699999999999994,0.06366,0.06310000000000002,0.06366000000000001,0.07338,0.11992,0.06594,0.04992,0.05974,0.07338,0.07532000000000001,0.08452000000000001,0.1045,0.09906,0.050839999999999996,0.05245999999999999,0.058300000000000005,0.10139999999999998,0.07042,0.07597999999999999,0.09596,0.10344,0.0498,0.05344,0.05988,0.10356000000000001,0.09757999999999999,0.06922,0.08352000000000001,0.09684,0.05802,0.058660000000000004,0.0634,0.09655999999999999,0.10895999999999999,0.06160000000000001,0.09602,0.09718,0.057499999999999996,0.054599999999999996,0.058640000000000005,0.09334,0.08922,0.11408,0.1311,0.15126,0.053680000000000005,0.06466,0.06688000000000001,0.09614,0.08418,0.0911,0.17265999999999998,0.08080000000000001,0.06295999999999999,0.0685,0.0728,0.09094,0.06554,0.08932,0.08148,0.1042,0.06288,0.0617,0.060739999999999995,0.10234000000000001,0.053079999999999995,0.09813999999999999,0.1301,0.10166,0.07678,0.0725,0.0627,0.06412,0.09604,0.0899,0.05739999999999999,0.11639999999999999,0.07211999999999999,0.06572,0.07332000000000001,0.06702,0.05848,0.05938,0.07177999999999998,0.07866,0.07356,0.061759999999999995,109266.56
58,0.054220000000000004,0.05434000000000001,0.07592,0.06536,0.12862,0.12836,0.050879999999999995,0.05958,0.05782,0.05314,0.06114000000000001,0.05536,0.07608,0.14922,0.0661,0.0505,0.062,0.07424,0.0816,0.08120000000000001,0.09881999999999999,0.11184000000000001,0.05054000000000001,0.05294,0.060640000000000006,0.09894,0.07502,0.07769999999999999,0.0963,0.09041999999999999,0.05005999999999999,0.05404,0.061939999999999995,0.10815999999999999,0.09528,0.07086,0.07905999999999999,0.09401999999999999,0.06028,0.06050000000000001,0.06376,0.09158000000000001,0.10677999999999999,0.06218,0.09725999999999999,0.09944,0.055220000000000005,0.05496000000000001,0.05875999999999999,0.09678,0.09896,0.10632000000000001,0.1162,0.14245999999999998,0.054380000000000005,0.06518,0.06803999999999999,0.09724,0.09496,0.09638,0.17409999999999998,0.08707999999999999,0.061999999999999986,0.06376,0.07538,0.09642,0.06444,0.09586000000000001,0.074,0.10222,0.06398000000000001,0.06416,0.06205999999999999,0.09938,0.055400000000000005,0.08821999999999999,0.11778,0.11054000000000001,0.07662,0.07118,0.06505999999999999,0.0556,0.09034,0.08978,0.057719999999999994,0.11866000000000002,0.06654,0.06352,0.07124,0.06344000000000001,0.061360000000000005,0.06421999999999999,0.07174,0.0762,0.07334,0.05988,111164.427
59,0.05732,0.055700000000000006,0.08403999999999999,0.06352,0.12796000000000002,0.12994,0.0508,0.059899999999999995,0.0576,0.054580000000000004,0.06068,0.05192000000000001,0.07360000000000001,0.12954,0.06608,0.05144,0.06018,0.07826,0.07182000000000001,0.08434,0.10447999999999999,0.10979999999999998,0.05023999999999999,0.05252,0.06272,0.1026,0.07374,0.07396,0.09722000000000001,0.06536,0.0503,0.05362,0.06417999999999999,0.11461999999999999,0.09677999999999999,0.06726,0.08905999999999999,0.10418000000000001,0.05928,0.05724,0.06714,0.09712,0.10418000000000001,0.07017999999999999,0.09359999999999999,0.09096,0.05552,0.05264,0.06176,0.09504,0.1005,0.10713999999999999,0.11099999999999999,0.12558,0.05404,0.06518,0.06952,0.10235999999999998,0.09662,0.09340000000000001,0.11413999999999999,0.08893999999999999,0.06314,0.06717999999999999,0.07524,0.09052000000000002,0.06583999999999998,0.08488,0.0509,0.10257999999999998,0.0635,0.0624,0.061439999999999995,0.09024,0.057620000000000005,0.092,0.11025999999999998,0.10164,0.07720000000000002,0.06961999999999999,0.06434,0.060660000000000006,0.09118000000000001,0.05656,0.05790000000000001,0.11422000000000002,0.06462,0.07006,0.07292000000000001,0.06278,0.06328,0.06454,0.07212,0.07050000000000001,0.07586000000000001,0.06015999999999999,113062.146
60,0.05826,0.05195999999999999,0.08038000000000001,0.06782,0.14006,0.13032000000000002,0.05072,0.0605,0.05550000000000001,0.05586,0.05878,0.0519,0.07214000000000001,0.14523999999999998,0.06523999999999999,0.0516,0.060919999999999995,0.07344,0.06304,0.0866,0.10484,0.1204,0.050260000000000006,0.05195999999999999,0.06348,0.09852000000000001,0.07350000000000001,0.08099999999999999,0.09490000000000001,0.06652,0.04958,0.054099999999999995,0.06444,0.11232,0.09878,0.07005999999999998,0.08894,0.1028,0.061119999999999994,0.05582,0.06464,0.09436,0.10726,0.06684000000000001,0.09237999999999999,0.0909,0.0563,0.053700000000000005,0.0603,0.09654,0.08646000000000001,0.10969999999999999,0.11694,0.10779999999999998,0.05506,0.06868,0.06885999999999999,0.10551999999999999,0.09359999999999999,0.08957999999999999,0.10834000000000002,0.08398000000000001,0.06322,0.06677999999999999,0.0743,0.08826,0.06508,0.06602,0.05188,0.10638,0.06567999999999999,0.06659999999999999,0.06916,0.06752,0.0603,0.08702000000000001,0.11182,0.11580000000000001,0.07812,0.07206000000000001,0.0663,0.0601,0.09414000000000002,0.06062000000000001,0.06148,0.1214,0.06434000000000001,0.06584000000000001,0.07271999999999999,0.06499999999999999,0.060939999999999994,0.06499999999999999,0.07460000000000001,0.08263999999999999,0.07216,0.0618,114959.982
61,0.05878,0.05278000000000001,0.08034,0.07096,0.13996,0.13146,0.05088,0.06052,0.05424,0.054860000000000006,0.05908,0.052579999999999995,0.07348,0.15634,0.06538,0.05208,0.059719999999999995,0.0732,0.060399999999999995,0.08856,0.10979999999999998,0.11684000000000001,0.050280000000000005,0.05317999999999999,0.06312,0.09972,0.07858000000000001,0.07872,0.08474000000000001,0.07494,0.049640000000000004,0.053739999999999996,0.06428,0.10808,0.10028,0.06956,0.0925,0.093,0.058679999999999996,0.056499999999999995,0.06446,0.09716,0.10496000000000001,0.06958,0.09441999999999999,0.10500000000000001,0.055920000000000004,0.05434,0.062380000000000005,0.09090000000000001,0.10100000000000002,0.10606,0.11861999999999999,0.09459999999999999,0.055099999999999996,0.0688,0.07067999999999999,0.09174,0.09232,0.08842,0.1119,0.09063999999999998,0.0626,0.06902,0.07671999999999998,0.09788000000000001,0.06445999999999999,0.06576,0.05286,0.10362,0.06467999999999999,0.06795999999999999,0.06454,0.06885999999999999,0.05902,0.08398000000000001,0.11228,0.11259999999999999,0.0774,0.07138,0.07128000000000001,0.0625,0.09142,0.06292,0.060399999999999995,0.11679999999999999,0.0619,0.0665,0.07557999999999998,0.06667999999999999,0.06121999999999998,0.06554,0.07715999999999999,0.08254,0.07292,0.06277999999999999,116857.506
62,0.056459999999999996,0.05406,0.08108000000000001,0.07004000000000002,0.13928,0.13287999999999997,0.050780000000000006,0.06042000000000001,0.0571,0.056979999999999996,0.05976,0.053739999999999996,0.07946,0.1588,0.06592,0.04986,0.059699999999999996,0.07374,0.05262,0.08076,0.10706,0.10638,0.05058,0.05312,0.0631,0.08502000000000001,0.07936000000000001,0.07774,0.08668000000000001,0.07866,0.0498,0.054099999999999995,0.06345999999999999,0.11274000000000002,0.10484,0.0638,0.09106,0.09788,0.05813999999999999,0.05598000000000001,0.06532,0.10084,0.10977999999999999,0.07239999999999999,0.11088,0.10728,0.05584,0.050660000000000004,0.06414,0.09244000000000001,0.09656,0.11345999999999998,0.11701999999999999,0.10002,0.05598000000000001,0.07184,0.07124,0.10670000000000002,0.08656,0.09464,0.11313999999999999,0.08432,0.0617,0.06726,0.07651999999999999,0.09635999999999999,0.06472,0.06586,0.05634,0.11037999999999999,0.06520000000000001,0.06668,0.07174,0.07294,0.060660000000000006,0.09043999999999999,0.11178000000000002,0.11344000000000001,0.07608000000000001,0.07294,0.07186000000000001,0.06,0.08368,0.06486,0.06596,0.11600000000000002,0.06402,0.06984,0.07730000000000001,0.06810000000000001,0.06372000000000001,0.0645,0.07458000000000001,0.0794,0.07343999999999999,0.06636,118755.209
63,0.05746,0.05808,0.08618,0.072,0.1314,0.13906000000000002,0.05072,0.06046,0.05808,0.056519999999999994,0.0607,0.054259999999999996,0.07816,0.14162,0.0659,0.0494,0.061660000000000006,0.0761,0.0543,0.06924,0.11242,0.12338,0.05034000000000001,0.05112,0.06358,0.0767,0.08449999999999999,0.06763999999999999,0.08468,0.0701,0.05018,0.05532,0.06408,0.11564,0.10368,0.06301999999999999,0.08904,0.10074000000000001,0.05828,0.055940000000000004,0.06436,0.09738,0.11756,0.06804,0.10081999999999999,0.09690000000000001,0.055220000000000005,0.05023999999999999,0.0629,0.10688,0.09537999999999999,0.10617999999999998,0.1163,0.10010000000000001,0.05449999999999999,0.06917999999999999,0.07204,0.099,0.09224,0.08308,0.1091,0.08511999999999999,0.0629,0.06455999999999999,0.07529999999999999,0.09640000000000001,0.06542,0.06514,0.05304000000000001,0.1081,0.06368,0.06694,0.06989999999999999,0.07354000000000001,0.061160000000000006,0.09862000000000001,0.11366000000000001,0.1129,0.07486000000000001,0.0703,0.06936,0.06286,0.06373999999999999,0.0645,0.061919999999999996,0.11901999999999999,0.063,0.06966,0.07808,0.06985999999999999,0.06420000000000001,0.06314,0.07184,0.07958000000000001,0.07546,0.06608,120653.15
64,0.06058,0.053739999999999996,0.07602,0.06975999999999999,0.13796,0.13392,0.05068,0.061119999999999994,0.06010000000000001,0.05758,0.0606,0.05624,0.07809999999999999,0.13698000000000002,0.06617999999999999,0.04972,0.06233999999999999,0.07364000000000001,0.05424,0.06301999999999999,0.10593999999999999,0.1266,0.05044,0.0506,0.06437999999999999,0.07886,0.08386,0.057300000000000004,0.07828,0.06912,0.05036,0.053239999999999996,0.06539999999999999,0.11195999999999999,0.10174000000000001,0.06454,0.09967999999999999,0.11178000000000002,0.05724,0.05616,0.06516,0.09566000000000001,0.11388000000000001,0.07396,0.10514000000000001,0.09930000000000001,0.05544,0.04974,0.06626000000000001,0.10995999999999999,0.10284,0.11248,0.12401999999999999,0.09827999999999999,0.055099999999999996,0.06878000000000001,0.07124,0.10647999999999999,0.09146000000000001,0.07324,0.11069999999999999,0.08642,0.060719999999999996,0.06338,0.07216,0.10135999999999998,0.06767999999999999,0.06454,0.055400000000000005,0.10192000000000001,0.06032,0.06943999999999999,0.07182000000000001,0.07378,0.0616,0.09296,0.1125,0.10968,0.07818,0.06938,0.07171999999999999,0.06376,0.06008,0.0637,0.058100000000000006,0.09953999999999999,0.06381999999999999,0.07289999999999999,0.0793,0.06886,0.06534,0.06444,0.07442000000000001,0.08186,0.07612,0.06564,122550.862
65,0.0613,0.05364,0.07584,0.06718,0.04894,0.12928,0.0507,0.06332,0.06248,0.057999999999999996,0.06386,0.05691999999999999,0.08666,0.14164000000000002,0.06632,0.0498,0.06382,0.06799999999999999,0.055339999999999986,0.06215999999999999,0.11131999999999997,0.12179999999999999,0.05038,0.05126000000000001,0.06406,0.07214,0.08676,0.05194,0.0586,0.07748,0.0505,0.05450000000000001,0.0635,0.1056,0.10007999999999999,0.06376000000000001,0.09974000000000001,0.11576,0.058019999999999995,0.05614,0.06662,0.10091999999999998,0.11717999999999999,0.0711,0.10595999999999998,0.1048,0.05574,0.05074000000000001,0.06798,0.10018,0.10459999999999998,0.11552000000000003,0.12596000000000002,0.10407999999999999,0.056499999999999995,0.06742000000000001,0.07048,0.10190000000000002,0.09319999999999999,0.05539999999999999,0.11257999999999999,0.08470000000000001,0.05828,0.0643,0.07182000000000001,0.09963999999999999,0.06899999999999999,0.0638,0.05722000000000001,0.09996,0.060259999999999994,0.07020000000000001,0.06922,0.07078,0.0605,0.05569999999999999,0.11534,0.11308,0.07618,0.06566,0.07536000000000001,0.06288,0.06317999999999999,0.06251999999999999,0.05670000000000001,0.10488000000000001,0.060439999999999994,0.07168,0.07094,0.06916,0.06466000000000001,0.06468,0.07744,0.08937999999999999,0.07192,0.06516,124448.617
66,0.064,0.055700000000000006,0.07898000000000001,0.06798,0.04874,0.14126,0.05116,0.06163999999999999,0.06438,0.059179999999999996,0.0637,0.056679999999999994,0.06826000000000002,0.15788000000000002,0.06659999999999999,0.049240000000000006,0.06639999999999999,0.05398000000000001,0.05632,0.06424,0.11012,0.11446,0.05072000000000001,0.05082,0.06478,0.07221999999999999,0.09606,0.05269999999999999,0.05891999999999999,0.07787999999999999,0.050420000000000006,0.05304,0.06686,0.09554,0.09623999999999999,0.056819999999999996,0.10046,0.11002,0.057600000000000005,0.0561,0.06892000000000001,0.10564,0.11335999999999999,0.07354000000000001,0.10269999999999999,0.10894,0.05494,0.0508,0.0703,0.09488,0.09532,0.10358,0.12228000000000001,0.10015999999999999,0.05586,0.0688,0.0739,0.10311999999999999,0.09004000000000001,0.05564,0.1202,0.08517999999999999,0.05586,0.06098,0.07686,0.08660000000000001,0.06695999999999999,0.06508,0.05791999999999999,0.10664,0.06292,0.06595999999999999,0.07266,0.07061999999999999,0.06488,0.057499999999999996,0.11806000000000001,0.1103,0.07668,0.06355999999999999,0.07369999999999999,0.061860000000000005,0.060719999999999996,0.06614,0.055720000000000006,0.09178,0.061739999999999996,0.07289999999999999,0.0742,0.06971999999999999,0.06658,0.06659999999999999,0.078,0.07742,0.06894,0.06984,126346.499
