cycle_n,time_s,CO2 %,O2 %,CCMB1GFP,CCMB1 lsPrk,CCMB1 prk2021,CCMB1 K194M,bwGFP,CAfree GFP,drpi GFP,drpi lsPrk,CCMB1GFP,CCMB1 lsPrk,CCMB1 prk2021,CCMB1 K194M,bwGFP,CAfree GFP,drpi GFP,drpi lsPrk,CCMB1GFP,CCMB1 lsPrk,CCMB1 prk2021,CCMB1 K194M,bwGFP,CAfree GFP,drpi GFP,drpi lsPrk,CCMB1GFP,CCMB1 lsPrk,CCMB1 prk2021,CCMB1 K194M,bwGFP,CAfree GFP,drpi GFP,drpi lsPrk,CCMB1GFP,CCMB1 lsPrk,CCMB1 prk2021,CCMB1 K194M,bwGFP,CAfree GFP,drpi GFP,drpi lsPrk,CCMB1GFP,CCMB1 lsPrk,CCMB1 prk2021,CCMB1 K194M,bwGFP,CAfree GFP,drpi GFP,drpi lsPrk,CCMB1GFP + aTc,CCMB1 lsPrk + aTc,CCMB1 prk2021 + aTc,CCMB1 K194M + aTc,bwGFP + aTc,CAfree GFP + aTc,drpi GFP + aTc,drpi lsPrk + aTc,CCMB1GFP + aTc,CCMB1 lsPrk + aTc,CCMB1 prk2021 + aTc,CCMB1 K194M + aTc,bwGFP + aTc,CAfree GFP + aTc,drpi GFP + aTc,drpi lsPrk + aTc,CCMB1GFP + aTc,CCMB1 lsPrk + aTc,CCMB1 prk2021 + aTc,CCMB1 K194M + aTc,bwGFP + aTc,CAfree GFP + aTc,drpi GFP + aTc,drpi lsPrk + aTc,CCMB1GFP + aTc,CCMB1 lsPrk + aTc,CCMB1 prk2021 + aTc,CCMB1 K194M + aTc,bwGFP + aTc,CAfree GFP + aTc,drpi GFP + aTc,drpi lsPrk + aTc,CCMB1GFP + aTc,CCMB1 lsPrk + aTc,CCMB1 prk2021 + aTc,CCMB1 K194M + aTc,bwGFP + aTc,CAfree GFP + aTc,drpi GFP + aTc,drpi lsPrk + aTc,CCMB1GFP + aTc,CCMB1 lsPrk + aTc,CCMB1 prk2021 + aTc,CCMB1 K194M + aTc,bwGFP + aTc,CAfree GFP + aTc,drpi GFP + aTc,drpi lsPrk + aTc
63,111754.7,5.022222222222223,19.69999999999999,0.044999999999999984,0.047077777777777795,0.08142222222222223,0.04589999999999996,1.0362888888888886,0.9519000000000003,0.08652222222222221,0.04885555555555556,0.04488888888888884,0.04774444444444445,0.0467111111111111,0.04611111111111111,1.0196444444444455,0.9615444444444449,0.04749999999999999,0.04913333333333331,0.04492222222222222,0.04825555555555553,0.047033333333333316,0.046811111111111116,1.0887444444444438,0.9683555555555556,0.04807777777777772,0.04981111111111109,0.045022222222222213,0.047555555555555566,0.04751111111111109,0.04681111111111111,1.2264,0.9871444444444445,0.04836666666666664,0.049233333333333296,0.04468888888888888,0.047266666666666644,0.04683333333333334,0.04612222222222223,1.0373888888888887,1.034244444444444,0.048833333333333305,0.04946666666666663,0.04438888888888881,0.046722222222222214,0.04519999999999998,0.0452111111111111,1.3020888888888884,1.0622666666666662,0.047533333333333316,0.04892222222222219,0.04439999999999997,0.23667777777777763,0.04652222222222222,0.04462222222222222,1.3575888888888887,0.9523333333333333,0.047044444444444396,0.16008888888888892,0.04476666666666663,0.2306888888888888,0.04730000000000001,0.04621111111111109,1.3123555555555555,0.8957999999999994,0.04828888888888889,0.14672222222222234,0.04497777777777776,0.23108888888888893,0.046477777777777764,0.04613333333333333,1.3134444444444446,0.9211444444444444,0.04816666666666666,0.16107777777777776,0.04530000000000001,0.23738888888888898,0.04738888888888886,0.04610000000000003,1.2937777777777784,0.7547777777777772,0.04805555555555554,0.15828888888888867,0.044688888888888854,0.22456666666666672,0.048355555555555534,0.08144444444444439,1.08401111111111,0.8326555555555556,0.05218888888888889,0.15147777777777768,0.04462222222222221,0.22232222222222212,0.04739999999999999,0.07865555555555558,1.1978555555555552,0.924511111111111,0.0471333333333333,0.1493333333333333
64,113554.613,5.011111111111112,19.69999999999999,0.044999999999999984,0.04721111111111112,0.08496666666666669,0.04589999999999996,1.033622222222222,0.9458777777777782,0.08478888888888887,0.04886666666666667,0.04489999999999995,0.0478888888888889,0.046722222222222214,0.0461,1.0127111111111122,0.9555666666666672,0.04746666666666665,0.0491222222222222,0.0449111111111111,0.04847777777777776,0.04702222222222221,0.04682222222222223,1.0790444444444443,0.9685,0.04806666666666661,0.04981111111111109,0.045011111111111106,0.0476888888888889,0.04749999999999998,0.04681111111111111,1.2148222222222225,0.9809666666666667,0.04838888888888886,0.049233333333333296,0.04469999999999999,0.0474222222222222,0.046811111111111116,0.04613333333333334,1.0408888888888885,1.0312999999999997,0.048833333333333305,0.04949999999999997,0.04436666666666659,0.04693333333333333,0.04519999999999998,0.04519999999999999,1.2973444444444437,1.0606777777777774,0.047566666666666646,0.04891111111111108,0.04438888888888886,0.2345444444444443,0.046511111111111114,0.04461111111111111,1.3504333333333332,0.9473444444444444,0.047044444444444396,0.16181111111111113,0.04477777777777774,0.23064444444444435,0.047311111111111116,0.04618888888888887,1.3062555555555555,0.8945555555555549,0.04830000000000001,0.14594444444444454,0.044966666666666655,0.22954444444444452,0.046466666666666656,0.04613333333333333,1.3080333333333336,0.9223777777777777,0.048188888888888885,0.16175555555555554,0.04530000000000001,0.23464444444444454,0.04736666666666664,0.04611111111111114,1.2881222222222226,0.7833999999999994,0.04806666666666665,0.16061111111111084,0.044688888888888854,0.22355555555555565,0.048644444444444414,0.08548888888888884,1.072799999999999,0.8378333333333333,0.05283333333333332,0.15184444444444434,0.04462222222222221,0.2260222222222221,0.047477777777777765,0.08250000000000002,1.1476777777777774,0.9641666666666665,0.04712222222222218,0.14751111111111104
65,115354.531,5.0,19.69999999999999,0.04501111111111109,0.04734444444444446,0.0885555555555556,0.04592222222222218,1.0349999999999995,0.9390777777777782,0.08072222222222221,0.04886666666666667,0.04491111111111107,0.048011111111111116,0.04674444444444443,0.04612222222222223,1.0084222222222234,0.947544444444445,0.04745555555555553,0.04913333333333331,0.0449111111111111,0.048655555555555535,0.047033333333333316,0.046844444444444445,1.0704888888888886,0.9670666666666667,0.04804444444444439,0.04983333333333331,0.045011111111111106,0.04781111111111113,0.04751111111111109,0.046822222222222216,1.2037222222222226,0.9714555555555555,0.04839999999999997,0.0492444444444444,0.0447111111111111,0.047599999999999976,0.046811111111111116,0.04616666666666667,1.0467888888888883,1.0271111111111104,0.04885555555555552,0.049555555555555526,0.044344444444444374,0.04716666666666666,0.04519999999999998,0.0452111111111111,1.291355555555555,1.0588777777777774,0.047599999999999976,0.04889999999999997,0.04438888888888886,0.23203333333333317,0.046511111111111114,0.0446,1.343522222222222,0.9435222222222222,0.04703333333333329,0.16392222222222222,0.04479999999999996,0.22805555555555548,0.04733333333333334,0.04617777777777776,1.300488888888889,0.8944111111111104,0.04830000000000001,0.14523333333333344,0.04498888888888888,0.22518888888888897,0.046477777777777764,0.04614444444444444,1.3033111111111115,0.9224555555555556,0.048211111111111114,0.16148888888888888,0.04532222222222223,0.2330111111111112,0.04734444444444442,0.04612222222222225,1.2825333333333337,0.7979999999999993,0.04805555555555555,0.16262222222222197,0.04469999999999996,0.22287777777777787,0.04894444444444442,0.08979999999999995,1.0633333333333326,0.8379888888888889,0.05358888888888888,0.1518222222222221,0.04462222222222221,0.2284444444444443,0.04757777777777777,0.08687777777777779,1.1012222222222219,1.0014555555555553,0.047144444444444406,0.1457555555555555
66,117154.457,5.0,19.69999999999999,0.04501111111111109,0.047533333333333344,0.09143333333333337,0.0459444444444444,1.0400333333333327,0.9326444444444449,0.07826666666666665,0.04887777777777778,0.0449333333333333,0.04816666666666667,0.04675555555555554,0.04614444444444446,1.0071000000000014,0.9374111111111115,0.04744444444444441,0.049166666666666636,0.04492222222222222,0.04881111111111109,0.04705555555555554,0.04683333333333334,1.0637333333333328,0.9643666666666668,0.04803333333333328,0.049855555555555535,0.045033333333333335,0.04793333333333335,0.047522222222222195,0.04681111111111111,1.1942000000000004,0.9579444444444444,0.04838888888888886,0.04925555555555552,0.0447111111111111,0.04779999999999998,0.04682222222222223,0.04617777777777778,1.0544333333333327,1.0189888888888883,0.048866666666666635,0.04956666666666665,0.044344444444444374,0.0474,0.04519999999999998,0.04522222222222221,1.2867444444444436,1.0528999999999997,0.047633333333333305,0.04889999999999997,0.04438888888888886,0.22864444444444423,0.046522222222222236,0.0446,1.3366444444444443,0.9400333333333334,0.04703333333333329,0.16649999999999998,0.04481111111111107,0.22445555555555552,0.04734444444444444,0.046166666666666654,1.2950333333333335,0.8983444444444437,0.04830000000000001,0.14484444444444455,0.045011111111111106,0.22221111111111116,0.04648888888888888,0.04614444444444444,1.2988888888888894,0.9255444444444444,0.04822222222222223,0.1603333333333333,0.045344444444444444,0.2355222222222223,0.04733333333333331,0.04613333333333336,1.2768000000000004,0.8052111111111104,0.04807777777777778,0.16469999999999974,0.044722222222222184,0.22273333333333345,0.049277777777777754,0.09407777777777772,1.055955555555555,0.834911111111111,0.0545111111111111,0.15155555555555547,0.04462222222222221,0.2293222222222221,0.04767777777777777,0.09178888888888892,1.0765,1.0351888888888887,0.04718888888888884,0.14413333333333325
67,118954.379,5.0,19.69999999999999,0.044999999999999984,0.04772222222222224,0.09472222222222225,0.04597777777777773,1.046666666666666,0.926344444444445,0.08188888888888889,0.04887777777777778,0.04494444444444442,0.04835555555555556,0.04677777777777777,0.0461777777777778,1.0086888888888905,0.9271000000000004,0.04745555555555552,0.04918888888888886,0.044933333333333325,0.04894444444444442,0.047066666666666646,0.04682222222222223,1.0584888888888881,0.9580111111111114,0.0480555555555555,0.049855555555555535,0.04505555555555555,0.04805555555555557,0.04753333333333331,0.046822222222222216,1.1860222222222225,0.9386111111111112,0.04839999999999997,0.049266666666666625,0.0447111111111111,0.04803333333333332,0.046844444444444445,0.04616666666666667,1.0619222222222218,1.005733333333333,0.04888888888888885,0.049544444444444426,0.04436666666666659,0.04763333333333333,0.04518888888888887,0.04522222222222221,1.2833444444444437,1.0420444444444443,0.04765555555555553,0.04891111111111108,0.044411111111111075,0.22917777777777756,0.04653333333333334,0.04458888888888889,1.329822222222222,0.9383,0.04703333333333329,0.16906666666666662,0.04482222222222218,0.22182222222222223,0.04733333333333332,0.04617777777777776,1.2897333333333336,0.9057333333333326,0.04830000000000001,0.144688888888889,0.045033333333333335,0.22310000000000005,0.04648888888888888,0.04614444444444444,1.2944666666666669,0.9357222222222222,0.04823333333333335,0.15898888888888882,0.045366666666666666,0.24045555555555562,0.04734444444444442,0.04612222222222225,1.2708333333333337,0.815955555555555,0.04811111111111111,0.16716666666666638,0.04473333333333329,0.22326666666666675,0.04964444444444443,0.09859999999999995,1.0512222222222216,0.8345222222222222,0.055577777777777775,0.15125555555555548,0.04464444444444443,0.23086666666666655,0.04776666666666666,0.09756666666666669,1.0763333333333334,1.0602777777777777,0.04722222222222217,0.14264444444444438
68,120754.311,5.0,19.68888888888888,0.044966666666666655,0.047911111111111127,0.09370000000000002,0.04596666666666662,1.0540555555555546,0.9201666666666672,0.08547777777777776,0.04886666666666667,0.044933333333333304,0.04855555555555555,0.04677777777777777,0.04616666666666668,1.0103666666666682,0.9192111111111116,0.04745555555555552,0.049211111111111074,0.04492222222222222,0.04908888888888887,0.047066666666666646,0.0467888888888889,1.0525999999999993,0.9493333333333336,0.04807777777777772,0.04983333333333331,0.04505555555555554,0.04815555555555556,0.04753333333333331,0.04681111111111111,1.1788555555555555,0.9162888888888889,0.04839999999999997,0.04925555555555552,0.04468888888888888,0.04824444444444442,0.04685555555555556,0.04613333333333334,1.065566666666666,0.9887333333333329,0.048866666666666635,0.049511111111111096,0.044377777777777704,0.04788888888888889,0.04517777777777776,0.04518888888888888,1.2797888888888884,1.0274222222222222,0.04765555555555553,0.0489333333333333,0.044411111111111075,0.23053333333333312,0.04652222222222222,0.04456666666666667,1.3228666666666664,0.9406,0.04702222222222218,0.1712444444444444,0.04479999999999996,0.2239777777777778,0.04728888888888887,0.04618888888888887,1.284144444444445,0.914666666666666,0.04828888888888889,0.14465555555555565,0.04501111111111111,0.2277444444444445,0.046477777777777764,0.046122222222222224,1.289288888888889,0.9516111111111111,0.04822222222222223,0.1580888888888888,0.045344444444444444,0.24670000000000003,0.04735555555555553,0.04611111111111114,1.2642222222222224,0.8344111111111107,0.04814444444444444,0.16874444444444417,0.044722222222222184,0.22482222222222234,0.05005555555555554,0.10417777777777772,1.0498333333333327,0.8429333333333333,0.0569,0.1511555555555555,0.04465555555555554,0.23755555555555544,0.04786666666666667,0.1042777777777778,1.0888666666666664,1.0700111111111108,0.047211111111111065,0.14118888888888884
69,122554.226,4.988888888888888,19.677777777777766,0.04495555555555555,0.04806666666666668,0.09316666666666668,0.0459444444444444,1.0624222222222215,0.9140777777777783,0.0863222222222222,0.04884444444444445,0.04491111111111109,0.048744444444444444,0.04677777777777777,0.04615555555555556,1.0123000000000015,0.913944444444445,0.047499999999999966,0.049233333333333296,0.044899999999999995,0.049244444444444424,0.04707777777777775,0.0467888888888889,1.0458333333333327,0.9393000000000002,0.04811111111111105,0.049822222222222205,0.04502222222222221,0.04823333333333334,0.04753333333333331,0.04681111111111111,1.1716555555555555,0.8937111111111111,0.04841111111111108,0.049266666666666625,0.04468888888888888,0.04844444444444442,0.04686666666666667,0.046111111111111124,1.0646111111111105,0.970033333333333,0.048866666666666635,0.04952222222222221,0.044377777777777704,0.048155555555555556,0.045166666666666654,0.04515555555555555,1.2763111111111105,1.0116888888888889,0.047633333333333305,0.04897777777777775,0.044411111111111075,0.2341333333333331,0.046511111111111114,0.04454444444444445,1.3159666666666665,0.9499111111111112,0.04702222222222218,0.1730222222222222,0.04481111111111107,0.22885555555555556,0.04726666666666665,0.046199999999999984,1.278066666666667,0.9257888888888882,0.04828888888888888,0.1448111111111112,0.045000000000000005,0.23401111111111117,0.046466666666666656,0.046122222222222224,1.2834,0.9703888888888886,0.04822222222222223,0.15785555555555544,0.04532222222222223,0.2532666666666667,0.04736666666666664,0.04610000000000003,1.2570000000000003,0.8587666666666661,0.04817777777777777,0.16978888888888863,0.04471111111111107,0.2269111111111112,0.05055555555555554,0.11282222222222216,1.0531999999999992,0.8593333333333333,0.05843333333333333,0.15141111111111102,0.04466666666666665,0.24506666666666654,0.047999999999999994,0.11214444444444448,1.0967666666666662,1.065644444444444,0.04719999999999996,0.1395222222222222
70,124354.164,4.977777777777777,19.666666666666657,0.044966666666666655,0.04827777777777779,0.0905888888888889,0.04589999999999996,1.0696222222222216,0.9100666666666671,0.0845222222222222,0.04884444444444445,0.04491111111111109,0.04895555555555556,0.04676666666666665,0.04613333333333333,1.0144111111111125,0.9115777777777784,0.04753333333333331,0.049266666666666625,0.04487777777777777,0.04948888888888887,0.04707777777777775,0.0467888888888889,1.0383999999999995,0.9287222222222224,0.04811111111111105,0.04983333333333331,0.04498888888888886,0.048333333333333346,0.04753333333333331,0.04678888888888889,1.1644333333333332,0.8743222222222222,0.04839999999999997,0.04928888888888885,0.04468888888888888,0.04865555555555553,0.04686666666666667,0.04610000000000001,1.0590555555555545,0.9493888888888886,0.04885555555555552,0.049544444444444426,0.044377777777777704,0.04845555555555555,0.04518888888888887,0.04514444444444444,1.2734222222222218,0.9955888888888887,0.04761111111111108,0.04899999999999997,0.04439999999999997,0.23786666666666648,0.04650000000000001,0.04454444444444445,1.3090444444444442,0.9660000000000001,0.04702222222222218,0.1747333333333333,0.04479999999999996,0.2348444444444444,0.047255555555555544,0.046199999999999984,1.271466666666667,0.9383999999999993,0.04827777777777776,0.14503333333333343,0.04498888888888889,0.24145555555555565,0.046466666666666656,0.04613333333333333,1.2769777777777778,0.9877888888888887,0.04821111111111112,0.15806666666666658,0.04530000000000001,0.2610333333333334,0.04736666666666664,0.04610000000000003,1.2493444444444446,0.8820111111111105,0.04817777777777777,0.170422222222222,0.04469999999999996,0.22951111111111122,0.05117777777777776,0.1271555555555555,1.0639888888888882,0.8746666666666666,0.06015555555555555,0.15204444444444432,0.04465555555555554,0.24986666666666654,0.04817777777777777,0.12122222222222225,1.1060888888888882,1.0519777777777772,0.047199999999999964,0.13771111111111103
71,126154.086,4.966666666666665,19.677777777777766,0.04498888888888888,0.04852222222222224,0.09162222222222223,0.04587777777777774,1.0750555555555548,0.9119222222222226,0.08503333333333331,0.04886666666666667,0.044933333333333304,0.04922222222222223,0.04676666666666665,0.04613333333333333,1.0195777777777792,0.9083777777777783,0.047566666666666646,0.04928888888888885,0.044866666666666666,0.04978888888888886,0.04707777777777775,0.04680000000000001,1.0325111111111103,0.9180333333333336,0.04812222222222216,0.04986666666666664,0.044977777777777755,0.048477777777777786,0.047522222222222195,0.04677777777777778,1.1571555555555555,0.8599888888888888,0.04842222222222219,0.04932222222222218,0.04469999999999999,0.0489333333333333,0.04686666666666667,0.04610000000000001,1.054277777777777,0.9255777777777775,0.04887777777777774,0.04955555555555554,0.04439999999999992,0.04875555555555555,0.04521111111111109,0.04515555555555555,1.271822222222222,0.9787666666666667,0.047599999999999976,0.04901111111111108,0.04439999999999997,0.2440555555555554,0.046488888888888906,0.04456666666666667,1.3022888888888888,0.9866111111111112,0.04703333333333329,0.17606666666666662,0.04481111111111107,0.24009999999999995,0.04727777777777777,0.046199999999999984,1.2648333333333335,0.9544555555555548,0.048288888888888874,0.14547777777777784,0.04501111111111112,0.24936666666666682,0.046466666666666656,0.04616666666666666,1.2708111111111113,1.0019555555555553,0.04822222222222224,0.15835555555555547,0.04530000000000001,0.26914444444444446,0.04736666666666664,0.04610000000000003,1.2416888888888888,0.9026111111111105,0.04817777777777777,0.17129999999999976,0.04469999999999996,0.23254444444444455,0.05196666666666664,0.14659999999999992,1.0823222222222217,0.8856777777777776,0.06208888888888889,0.1527333333333332,0.04464444444444443,0.2501222222222221,0.04834444444444443,0.13097777777777778,1.141966666666666,1.0439111111111108,0.04722222222222219,0.13562222222222217
72,127953.998,4.977777777777777,19.677777777777766,0.044999999999999984,0.04875555555555557,0.09196666666666668,0.04587777777777774,1.0762555555555549,0.9182333333333338,0.09167777777777776,0.04891111111111111,0.044955555555555526,0.049511111111111124,0.04674444444444443,0.04613333333333333,1.0293222222222236,0.9052666666666672,0.047577777777777754,0.04931111111111106,0.04487777777777777,0.05011111111111108,0.04705555555555554,0.04680000000000001,1.0287333333333326,0.9096111111111113,0.04813333333333327,0.049888888888888865,0.04499999999999998,0.048677777777777785,0.04751111111111109,0.04676666666666667,1.1503777777777777,0.8544888888888887,0.04844444444444441,0.04932222222222218,0.04469999999999999,0.04926666666666663,0.04686666666666667,0.046111111111111124,1.0534888888888883,0.8994666666666663,0.04888888888888885,0.049544444444444426,0.04441111111111103,0.04908888888888888,0.04523333333333331,0.04516666666666666,1.270933333333333,0.9625222222222223,0.047599999999999976,0.04899999999999996,0.04439999999999997,0.25372222222222207,0.04647777777777779,0.04458888888888889,1.2956111111111108,1.0085222222222223,0.04703333333333329,0.1766888888888888,0.04478888888888885,0.24704444444444437,0.0473,0.046199999999999984,1.2584888888888892,0.9718999999999993,0.04827777777777776,0.14615555555555568,0.045022222222222234,0.25617777777777795,0.046466666666666656,0.04617777777777777,1.2650444444444446,1.009911111111111,0.04822222222222224,0.15857777777777768,0.04530000000000001,0.27353333333333335,0.04736666666666664,0.04610000000000003,1.234333333333333,0.9221888888888884,0.048155555555555556,0.17211111111111088,0.04469999999999996,0.23633333333333342,0.05291111111111108,0.16548888888888882,1.1050111111111107,0.8939333333333331,0.06443333333333334,0.15352222222222212,0.044633333333333323,0.24855555555555542,0.048544444444444425,0.14137777777777774,1.2039888888888883,1.0438111111111106,0.047233333333333315,0.1333444444444444
73,129753.931,4.988888888888888,19.666666666666657,0.044999999999999984,0.04894444444444446,0.09221111111111112,0.04589999999999996,1.0744444444444436,0.9267666666666673,0.09872222222222221,0.04896666666666666,0.044966666666666634,0.04981111111111112,0.04673333333333332,0.04613333333333333,1.0427333333333346,0.9012111111111115,0.04759999999999998,0.049333333333333285,0.04488888888888889,0.050377777777777744,0.04705555555555554,0.046811111111111116,1.0259888888888884,0.9044,0.048155555555555486,0.04991111111111108,0.04503333333333331,0.04887777777777778,0.04751111111111109,0.04678888888888889,1.1434666666666666,0.8570999999999999,0.04846666666666663,0.04931111111111106,0.0447111111111111,0.049644444444444415,0.04686666666666667,0.04612222222222223,1.0562111111111105,0.8741444444444442,0.04891111111111107,0.04955555555555554,0.04439999999999992,0.04945555555555556,0.04523333333333331,0.04516666666666666,1.2697444444444443,0.9480555555555555,0.047599999999999976,0.04902222222222219,0.04439999999999997,0.26228888888888874,0.04647777777777779,0.0446,1.288833333333333,1.0279666666666667,0.04703333333333329,0.1766777777777777,0.04477777777777774,0.25289999999999996,0.04732222222222223,0.046199999999999984,1.252377777777778,0.9883444444444439,0.04828888888888888,0.14723333333333344,0.04503333333333334,0.258277777777778,0.046477777777777764,0.04617777777777777,1.2598333333333338,1.010011111111111,0.04824444444444446,0.15877777777777768,0.045311111111111115,0.27168888888888887,0.04737777777777775,0.04610000000000003,1.2270777777777777,0.9360999999999996,0.048133333333333334,0.17285555555555532,0.04471111111111107,0.23961111111111122,0.0540333333333333,0.17666666666666656,1.1259999999999997,0.9053777777777775,0.06733333333333334,0.1541888888888888,0.04464444444444443,0.24731111111111095,0.048744444444444424,0.15129999999999996,1.281055555555555,1.0557555555555551,0.047233333333333315,0.13099999999999998
74,131553.833,5.0,19.644444444444435,0.04501111111111109,0.049122222222222234,0.0911,0.04591111111111107,1.069099999999999,0.9320333333333339,0.09972222222222221,0.049011111111111096,0.044966666666666634,0.050088888888888905,0.04673333333333332,0.046122222222222224,1.054577777777779,0.8968444444444449,0.04762222222222221,0.049366666666666614,0.044899999999999995,0.05059999999999997,0.04705555555555554,0.04682222222222223,1.0211333333333326,0.9011111111111111,0.048155555555555486,0.0499333333333333,0.04505555555555552,0.049066666666666675,0.047522222222222195,0.04681111111111111,1.1361444444444444,0.8658888888888887,0.04845555555555552,0.04931111111111106,0.04472222222222221,0.04999999999999998,0.04685555555555556,0.04613333333333334,1.056755555555555,0.855722222222222,0.04892222222222218,0.04958888888888887,0.04436666666666659,0.04986666666666667,0.04523333333333331,0.04516666666666666,1.2667888888888887,0.9370888888888889,0.04761111111111108,0.049055555555555526,0.04439999999999997,0.2654666666666665,0.046500000000000014,0.0446,1.2814444444444444,1.041511111111111,0.047044444444444396,0.17663333333333328,0.04478888888888885,0.2561666666666666,0.04733333333333334,0.04618888888888887,1.2456222222222226,0.9993777777777773,0.04828888888888889,0.14890000000000012,0.04504444444444445,0.25472222222222246,0.046499999999999986,0.046155555555555554,1.2543777777777783,1.0021,0.04824444444444446,0.15913333333333324,0.04532222222222223,0.26305555555555554,0.04737777777777775,0.04610000000000003,1.219111111111111,0.9401666666666663,0.04811111111111111,0.17379999999999976,0.04471111111111107,0.24096666666666677,0.05529999999999997,0.17868888888888879,1.1435999999999995,0.9195666666666664,0.07083333333333333,0.154911111111111,0.04464444444444443,0.24768888888888874,0.04898888888888887,0.16003333333333328,1.3438111111111102,1.0691777777777771,0.04725555555555553,0.1286111111111111
75,133353.761,5.0,19.633333333333326,0.04502222222222221,0.04934444444444445,0.09155555555555556,0.04592222222222218,1.0628333333333326,0.9341111111111117,0.09669999999999997,0.04902222222222221,0.044955555555555526,0.05036666666666669,0.04677777777777777,0.046122222222222224,1.0612888888888898,0.8902222222222225,0.04762222222222221,0.049399999999999944,0.044899999999999995,0.05082222222222219,0.04707777777777775,0.046844444444444445,1.0142888888888881,0.8941111111111111,0.04814444444444438,0.04994444444444441,0.045077777777777744,0.049233333333333344,0.04754444444444442,0.04683333333333333,1.1283555555555556,0.8742555555555555,0.04845555555555552,0.04932222222222218,0.04473333333333332,0.05036666666666665,0.04685555555555556,0.04612222222222223,1.0546777777777772,0.8489444444444443,0.048933333333333294,0.0496222222222222,0.04435555555555548,0.050300000000000004,0.04523333333333331,0.04516666666666666,1.2620777777777779,0.9282999999999998,0.047633333333333305,0.04908888888888887,0.04439999999999997,0.25863333333333316,0.04653333333333334,0.0446,1.2734666666666665,1.048633333333333,0.04705555555555551,0.17698888888888883,0.04481111111111107,0.25252222222222215,0.04732222222222223,0.04617777777777776,1.2378555555555562,1.0038111111111108,0.04830000000000001,0.15074444444444454,0.04504444444444444,0.2482000000000002,0.04652222222222221,0.046155555555555554,1.2488666666666672,0.987688888888889,0.04823333333333334,0.16002222222222215,0.04533333333333334,0.2543333333333333,0.04738888888888886,0.04610000000000003,1.2098222222222221,0.9303444444444439,0.048100000000000004,0.17514444444444421,0.04471111111111107,0.23967777777777788,0.05681111111111108,0.177211111111111,1.1604555555555551,0.9348555555555552,0.07463333333333333,0.1556333333333332,0.04466666666666665,0.24967777777777764,0.0492222222222222,0.16571111111111106,1.3908555555555546,1.0830444444444438,0.04727777777777775,0.12687777777777773
76,135153.682,5.0,19.633333333333326,0.045033333333333314,0.04960000000000001,0.09179999999999999,0.04591111111111107,1.0591444444444438,0.9403777777777783,0.09147777777777776,0.049011111111111096,0.044955555555555526,0.050655555555555586,0.0468,0.04611111111111111,1.0630333333333342,0.8838222222222224,0.047622222222222205,0.049433333333333274,0.044899999999999995,0.05111111111111108,0.04708888888888887,0.046844444444444445,1.0065222222222212,0.8824777777777778,0.04814444444444438,0.0499333333333333,0.04508888888888885,0.049400000000000006,0.047555555555555525,0.046822222222222216,1.1205999999999998,0.8835999999999998,0.0484333333333333,0.04935555555555551,0.04472222222222221,0.050711111111111096,0.04685555555555556,0.04612222222222223,1.0518888888888884,0.8587999999999999,0.048933333333333294,0.0496222222222222,0.04435555555555548,0.050722222222222224,0.0452222222222222,0.04517777777777777,1.2567333333333333,0.9218555555555553,0.04765555555555553,0.049111111111111085,0.04439999999999997,0.24928888888888875,0.046544444444444444,0.04461111111111111,1.2652777777777775,1.0502666666666662,0.04708888888888884,0.1776777777777777,0.04483333333333329,0.24758888888888883,0.04732222222222223,0.046166666666666654,1.229044444444445,1.0022999999999997,0.04830000000000001,0.15256666666666677,0.04505555555555555,0.24325555555555575,0.046533333333333315,0.046155555555555554,1.243044444444445,0.9690666666666666,0.04822222222222223,0.16135555555555547,0.04533333333333334,0.24896666666666664,0.04737777777777775,0.04610000000000003,1.199122222222222,0.9166555555555549,0.048100000000000004,0.1781444444444442,0.04469999999999996,0.2368000000000001,0.058611111111111086,0.17644444444444438,1.175955555555555,0.9454777777777775,0.07886666666666665,0.15626666666666655,0.04466666666666665,0.25358888888888875,0.04947777777777776,0.16932222222222218,1.4186111111111102,1.0936444444444435,0.04731111111111108,0.12573333333333328
