NAME,CCMB1-pilot2-083129
GROUP_TYPE,MultiCultivator-OD
GROUP_NAME,MC 201-group
GROUP_ID,group-003
START,"Aug 31, 2019 4:07:40 PM"
PLANNED_DURATION,10d 00:00:00
PLANNED_DURATION_SEC,864000
DURATION,8d 20:46:22
DURATION_SEC,765982
INOCULUM,100x dilution of OD600 0.5
MEDIUM,m9 gly 1/2 cm atc 100 nM
ORGANISM,CCMB1
GASSING,ambient air
TERMINATION,
TIME_FORMAT,HOURS
TIME_FROM_SEC,0
TIME_TO_SEC,765927
NOTES,

key                 ,time                ,value               ,
mc-airpump.airpump  ,15.416944           ,1                   
mc-airpump.airpump  ,15.498889           ,                    
mc-airpump.airpump  ,15.500278           ,1                   
mc-airpump.airpump  ,15.582222           ,                    
mc-airpump.airpump  ,15.583611           ,1                   
mc-airpump.airpump  ,15.665556           ,                    
mc-airpump.airpump  ,15.666944           ,1                   
mc-airpump.airpump  ,15.748889           ,                    
mc-airpump.airpump  ,15.750278           ,1                   
mc-airpump.airpump  ,15.832222           ,                    
mc-airpump.airpump  ,15.833611           ,1                   
mc-airpump.airpump  ,15.915556           ,                    
mc-airpump.airpump  ,15.916944           ,1                   
mc-airpump.airpump  ,15.998889           ,                    
mc-airpump.airpump  ,16.000278           ,1                   
mc-airpump.airpump  ,16.082222           ,                    
mc-airpump.airpump  ,16.083611           ,1                   
mc-airpump.airpump  ,16.165556           ,                    
mc-airpump.airpump  ,16.166944           ,1                   
mc-airpump.airpump  ,16.248889           ,                    
mc-airpump.airpump  ,16.250278           ,1                   
mc-airpump.airpump  ,16.332222           ,                    
mc-airpump.airpump  ,16.333611           ,1                   
mc-airpump.airpump  ,16.415556           ,                    
mc-airpump.airpump  ,16.416944           ,1                   
mc-airpump.airpump  ,16.498889           ,                    
mc-airpump.airpump  ,16.500278           ,1                   
mc-airpump.airpump  ,16.582222           ,                    
mc-airpump.airpump  ,16.583611           ,1                   
mc-airpump.airpump  ,16.665556           ,                    
mc-airpump.airpump  ,16.667222           ,1                   
mc-airpump.airpump  ,16.667222           ,1                   
mc-airpump.airpump  ,16.748889           ,                    
mc-airpump.airpump  ,16.750278           ,1                   
mc-airpump.airpump  ,16.832222           ,                    
mc-airpump.airpump  ,16.833611           ,1                   
mc-airpump.airpump  ,16.915556           ,                    
